what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137516722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137524762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137524793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137526117
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1302137526130
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137530212
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137530238
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137543392
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302137543999
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137544119
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302137545291
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137547874
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1302137550791
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: MatrixWebSample_Basic_Eclipse",1302137550835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137557565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137560342
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1302137560352
error,log,,,"JavaBuilder handling CoreException while cleaning: MatrixWebSample_Basic_Eclipse",1302137560407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137560931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137561424
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302137567356
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302137568412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137570427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137571621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137571643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137571726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302137571728
error,log,,,"Could not delete C:\\Projects\\Hierarchy\\03__Samples\\SampleProjects\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\MatrixWebSample_Basic_Eclipse\\WEB-INF\\classes\\org. May be locked by another process.",1302137571804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137571849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137578993
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302137579001
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302137587819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137591318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137618798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137621095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137621227
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302137624582
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137628107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137630962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137632593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137632615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137633778
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1302137633793
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137637865
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137637912
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137643237
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137644308
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137648113
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137649709
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137650799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137657567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137679680
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137681749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137685645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137686895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302137686923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1302137691595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137698981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137701580
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1302137701591
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1302137708465
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302137713040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137715054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137716264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137716284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137716361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302137716363
error,log,,,"Could not delete C:\\Projects\\Hierarchy\\03__Samples\\SampleProjects\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\MatrixWebSample_Basic_Eclipse\\WEB-INF\\classes. May be locked by another process.",1302137716442
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137716480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137716685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302137716691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137718190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137719006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137720322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137729598
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302137732718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137735391
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137736794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137736824
error,log,,,"Could not publish server configuration: C:\\Projects\\Hierarchy\\03__Samples\\SampleProjects\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1302137737852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302137761478
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1302137761487
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137765651
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302137765678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302138199501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139845026
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302139845031
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302139848200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139855235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139866150
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302139868242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139872253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139875270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139876703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139888452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139891966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139893196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139893217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139893305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302139893309
error,log,,,"Could not delete C:\\Projects\\Hierarchy\\03__Samples\\SampleProjects\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\MatrixWebSample_Basic_Eclipse\\WEB-INF. May be locked by another process.",1302139893386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139893437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139894932
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302139894939
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139897101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139897199
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1302139899454
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1302139900268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139904583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139905849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139905878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139908564
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1302139908575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139912050
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302139912695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139912712
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1302139912730
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302139947728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139949539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139951373
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302139951382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139953768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139957398
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302139957842
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302139958867
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302139959604
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1302139961247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139965183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139966537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139966554
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139966626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302139966628
error,log,,,"Could not delete C:\\Projects\\Hierarchy\\03__Samples\\SampleProjects\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\MatrixWebSample_Basic_Eclipse. May be locked by another process.",1302139966689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139966729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139968113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139970161
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302139970194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139971905
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1302139971927
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302139972326
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1302139973151
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1302139973151
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1302139973151
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1302139973151
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1302139973151
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1302139973151
stopped,bundle,oracle.eclipse.tools.glassfish,3.2.1.201102281103,"oracle.eclipse.tools.glassfish",1302139973173
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1302139973173
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1302139973173
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1302139973173
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1302139973173
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1302139973174
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1302139973174
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1302139973174
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1302139973174
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1302139973174
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1302139973177
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1302139973183
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1302139973183
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1302139973183
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1302139973184
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1302139973184
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1302139973189
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1302139973189
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1302139973189
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1302139973189
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1302139973190
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.1.v201007142310,"org.eclipse.jpt.eclipselink.core",1302139973190
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1302139973190
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1302139973190
stopped,bundle,org.eclipse.jpt.core,2.3.2.v201008252310,"org.eclipse.jpt.core",1302139973204
stopped,bundle,org.eclipse.jpt.db,1.2.201.v201008242310,"org.eclipse.jpt.db",1302139973206
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1302139973206
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1302139973206
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1302139973206
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1302139973206
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1302139973206
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1302139973206
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1302139973210
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1302139973210
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1302139973211
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.501.v201007070821,"org.eclipse.jst.ejb.ui",1302139973211
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1302139973211
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1302139973211
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1302139973211
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1302139973211
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1302139973221
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1302139973223
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1302139973223
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.508.v201006011553,"org.eclipse.jst.ws.creation.ui",1302139973223
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1302139973224
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.300.v201008252303,"org.eclipse.jst.ws.consumption.ui",1302139973224
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1302139973224
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1302139973224
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1302139973224
stopped,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1302139973224
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1302139973224
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1302139973224
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1302139973224
